fp_id,address,index,new_index,name,schedule,phone,branch_id,latitude,longitude,type,credit_point,punkt_currency,status,status_desc,schedule_detail
3023,"Алматинская  область, г. Талдыкорган, ул. Белова, д. 132",040004,B01E4F4,ГОПС-4 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресень",8(7282)214504,,45.036777,78.375551,dep,0,0,1,,
3024,"Алматинская область, г. Талдыкорган, мкр. Мушелтой, д. 25",040005,B00D9K6,ГОПС-5 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресень",8(7282)251394,,44.99814,78.352188,dep,0,0,1,,
3025,"Алматинская  область, г. Талдыкорган, ул. Абылай хана, д. 273",040006,B01A9H7,ГОПС-6 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресень",8(7282)233985,,44.991417,78.396714,dep,0,0,1,,
3026,"Алматинская  область, г. Талдыкорган, ул. Биржан сал, д. 89",040008,B01C1B3,ГОПС-8 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресенье",8(7282)240977,21,45.01391,78.377917,dep,1,0,1,,"{'mon_begin': '10:00', 'mon_end': '17:00', 'tue_begin': '10:00', 'tue_end': '17:00', 'wed_begin': '10:00', 'wed_end': '17:00', 'thu_begin': '10:00', 'thu_end': '17:00', 'fri_begin': '10:00', 'fri_end': '17:00', 'sat_begin': '10:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
3027,"Алматинская область, г. Талдыкорган, мкр. Жетысу 2, д. 33",040009,B00D8H9,ГОПС-9 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресенье",8(7282)220922,,45.014985,78.347931,dep,0,0,1,,
3028,"Алматинская область, г. Талдыкорган, мкр. Молодежный, д. 13",040010,B00D7K4,ГОПС-10 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресенье",8(7282)252391,,44.999281,78.363207,dep,1,0,1,,
3029,"Алматинская  область, г. Талдыкорган, ул. Сулеева, д. 78",040011,B00P2M4,ГОПС-11 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресень",8(7282)309222,,45.023573,78.422162,dep,1,0,1,,
3030,"Алматинская область, г. Талдыкорган, мкр. Жастар, д. 1А",040012,,ГОПС-12 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресенье",8(7282)251391,,44.996789,78.362603,dep,1,0,1,,
3031,"Алматинская  область, г. Талдыкорган, ул. 9я площадка, д. 20",040013,B00C7G2,ГОПС-13 г.Талдыкорган,"Пн-Пт 10:00-17:00, Сб 10:00-14:00 без перерыва. Выходной- воскресенье",8(7282)261592,,45.015808,78.423352,dep,0,0,1,,
3032,"Жамбылская область, Таласский район, г. Каратау, ул. А.Молдагулова, д. 32",080800,H31F0M5,ЦОУ Талаского РУПС,"Пн-пт: с 09:00 до 17:00/без перерыва, субб: 09:00-14:00/без перерыва, воскресенье-выходной",8(72644)62301,513,43.17874,70.467077,dep,1,0,1,,"{'mon_begin': '09:00', 'mon_end': '17:00', 'tue_begin': '09:00', 'tue_end': '17:00', 'wed_begin': '09:00', 'wed_end': '17:00', 'thu_begin': '09:00', 'thu_end': '17:00', 'fri_begin': '09:00', 'fri_end': '17:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
3033,"Алматинская  область, с. Талдыкорган, ул. Турлымбет, д. 30",040015,,ППС с.Енбек,"Будни 09.30 - 13.00, Суббота 10:00-12:30, Воскресенье-Выходной",,,45.024086,78.263039,dep,0,0,1,,
3034,"Алматинская область, г. Талдыкорган, ул. Тауелсыздик, д. 53",042199,B01K3Y5,ЦОУ Талдыкорганского ГУПС,"Будни 10.00 - 17.00, Суббота 10:00-16:00, Воскресенье-Выходной",8(728) 230-6948,74,45.017758,78.386907,dep,1,1,1,,"{'mon_begin': '10:00', 'mon_end': '17:00', 'tue_begin': '10:00', 'tue_end': '17:00', 'wed_begin': '10:00', 'wed_end': '17:00', 'thu_begin': '10:00', 'thu_end': '17:00', 'fri_begin': '10:00', 'fri_end': '17:00', 'sat_begin': '10:00', 'sat_end': '16:00', 'sun_begin': '', 'sun_end': ''}"
3035,"Алматинская область, г. Талдыкорган, ул. Восточная промзона",040000,,ППС  Спец ЦОН,"Пн-Пт 10:00-17:00, Сб 10:00-17:00 без перерыва. Выходной- воскресенье",,,44.987998,78.443679,dep,0,1,1,,
3037,"Костанайская область, Тарановский район, с. Айет, ул. Тәуелсіздік, д. 85 ",111700,P58E1D4,ЦОУ Тарановского РУПС,"Будни 09:00-18:00, без перерыва, Суббота, Воскресенье-Выходной",8(71436)36550,,52.835116,62.516669,dep,1,0,1,,
3039,"Жамбылская область, Жамбылский район, с. Аса, ул. Абая, д. 119",080200,H13C0T5,ЦОУ Жамбылского РУПС,"Пн-пт: с 09:00 до 17:00/без перерыва, субб: 09:00-14:00/без перерыва, воскресенье-выходной",8(72633)21582,,43.037369,71.145597,dep,1,1,1,,
3041,"Жамбылская область, Байзакский район, с. Сарыкемер, ул. Байзак батыра, д. 106",080100,H10K2D0,ЦОУ Байзакского РУПС,"Пн-пт: с 09:00 до 17:00/без перерыва, субб: 09:00-14:00/без перерыва, воскресенье-выходной",8(726) 372-1305,,43.008235,71.512399,dep,1,1,1,,
3042,"Жамбылская область, Байзакский район, с. Мырзатай, ул. Строительная, д. 76",080112,,СОПС с.Мырзатай,"Будни 10:00-14:00 без перерыва, Суббота, Воскресенье-Выходной",,,43.471018,71.72476,dep,0,0,1,,
3043,"Жамбылская область, Байзакский район, с. Байзак, ул. Байдешова, д. 29",080104,H10A6D8,СОПС с.Байзак,"Будни 10:00-16:00 Перерыв 13:00-14:00, Суббота, Воскресенье-Выходной",8(726) 372-0564,,42.978399,71.52978,dep,1,0,1,,
3046,"Жамбылская  область, Кордайский район, с. Кордай, ул. Толе би, д. 100",080400,H19Y3C6,ЦОУ Кордайского РУПС,"Пн-пт: с 09:00 до 17:00/без перерыва, субб: 09:00-14:00/без перерыва, воскресенье-выходной",8(72636)21530,,43.045919,74.706447,dep,1,1,1,,
3066,"Кызылординская область, Шиелийский район, с. Досбол би, ул. Доспан Шайык, д. 6  ",120797,,ППС с.Досбол би,"Будни 10:00-16:30 Перерыв 12:00-15:00, Суббота 10:00-12:30, Воскресенье-Выходной",,,44.238709,66.652289,dep,0,0,1,,
3067,"Кызылординская область, Шиелийский район, с. Ботабай, ул. Астана, д. 7  ",120798,N31E2B8,ППС с.Ботабай,"Будни 10:00-16:30 Перерыв 12:00-15:00, Суббота 10:00-12:30, Воскресенье-Выходной",,,44.352719,66.199018,dep,0,0,1,,
3068,"Алматинская  область, Коксуский район, с. Айнабулак, ул. Рамазанова, д. 44",041201,B52C6E2,ППС с.Айнабулак,"Будни 09:00-14:00 Без перерыва, Суббота 10:00-13:00, Воскресенье-Выходной",8(728) 383-3806,,44.627894,77.995074,dep,0,0,1,,
3069,"Алматинская область, Саркандский район, г. Сарканд, ул. Шевченко, д. 14",041501,B61D6H6,ГОПС Саркан-1,"Будни 09:00-14:00, Суббота 10.00-13.00, Воскресенье-Выходной",8(728)3925002,,45.395282,79.926975,dep,0,0,1,,
3070,"Алматинская область, Коксуский район, с. Актекше, ул. Егимбаева, д. 18",041202,B52D6Y3,СОПС с.Актекше,"Будни 09:00-14:00 Без перерыва, Суббота 10:00-13:00, Воскресенье-Выходной",8(728) 383-2227,,44.635887,78.350497,dep,0,0,1,,
3071,"Алматинская  область, Коксуский район, с. Амангельды, ул. Толкынбекова, д. 30",041205,B52D0F0,СОПС с.Амангельды,"Будни 09:00-15:00, Без перерыва, Суббота 10:00-14:00, Воскресенье-Выходной",8(728)3826358,,44.947795,78.087072,dep,0,0,1,,
3072,"Алматинская область, Сарканский район, с. Аманбоктер, ул. Чепрасова, д. 114",041506,,ППС с.Аманбоктер,"Будни 09:00-12:00 без перерыва, Суббота, Воскресенье-Выходной",8(728) 395-4015,,46.471557,79.121463,dep,0,0,1,,
3073,"Алматинская область, Сарканский район, с. Бирлик, ул. Тынышпаева, д. 3",041508,,ППС с.Бирлик,"Будни 09:00-11:00, Суббота, Воскресенье-Выходной",8(728)3934319,,46.471557,79.121463,dep,0,0,1,,
3074,"Алматинская  область, Коксуский район, с. Казаыларык, ул. Андосова, д. 88",041207,,СОПС с.Кызыл арык,"Будни 10:00-14:00 Без перерыва, Суббота 10:00-13:00, Воскресенье-Выходной",8(728) 383-3065,,44.812811,77.715366,dep,0,0,1,,
3075,"Алматинская область, Сарканский район, с. Кокжиде, ул. Толебай батыра, д. 15",041517,,ППС с.Кокжиде,"Будни 09:00-14:00 Перерыв 12:00-13:00, Суббота, Воскресенье-Выходной",8(728) 432-1348,,46.223426,78.82179,dep,0,0,1,,
3076,"Алматинская  область, Карасайский район, г. Каскелен, ул. Абылай хана, д. 13",040901,B43K7G2 ,ГОПС Каскелен-1,"Будни 09:00-17:00 перерыв 13:00-14:00, Суббота 09:00-13:00, Воскресенье-Выходной",8(727)7120804,,43.202269,76.622663,dep,0,0,1,,
3077,"Алматинская область, Сарканский район, с. Колйык, ул. Макетова, д. 28",041516,B61G9D1,СОПС с.Койлык,"Будни 09:00-17:00 Перерыв 13:00-14:00, Суббота 09:00-12:00, Воскресенье-Выходной",8(728)3926214,,45.65059,80.241551,dep,1,0,1,,
3078,"Алматинская область, Сарканский район, с. Каргалы, ул. Садовая, д. 12",041514,B33K0X9,СОПС с.Каргалы,"Будни 09:00-14:00 Перерыв 12:00-13:00, Суббота 09:00-12:00, Воскресенье-Выходной",8(728)3929692,,45.617363,80.476366,dep,0,0,1,,
3079,"Алматинская область, Коксуский район, с. Мукры, ул. Алдабергенова, д. 31",041209,B52F5A6,СОПС с.Мукры,"Будни 09:00-15:00, Без перерыва, Суббота 10:00-14:00, Воскресенье-Выходной",8(728)3824540,,44.86416,78.17004,dep,0,0,1,,
3080,"Алматинская  область, Сарканский район, с. Карауылтобе, ул. Актума, д. 11",041513,B61F2P4,ППС с.Карауылтобе,"Будни 09:00-12:00, Суббота, Воскресенье-Выходной",8(728)3934199,,45.551875,79.917278,dep,0,0,1,,
3081,"Алматинская область, Сарканский район, с. Карабогет, ул. Абайдильданова, д. 18",041512,B61G5H3,СОПС с.Карабогет,"Будни 09:00-17:00 Перерыв 13:00-14:00, Суббота 09:00-12:00, Воскресенье-Выходной",8(728)3929255,,45.765655,80.255579,dep,0,0,1,,
